Country Name,Country Code,Series Name,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Estonia,EST,Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),per_lm_alllm.ben_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,14.30318688,13.89654071,16.60455888,15.05919572,12.59738557,16.1910663,16.32737926,15.51649056,17.38577554,16.67557976,15.19757763,15.18464193,16.10972959,16.91315356,11.08434861,8.635283959,9.248782056,9.332611726,8.345994924,..
Estonia,EST,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",SL.MNF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",SL.MNF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,Child employment in services (% of economically active children ages 7-14),SL.SRV.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,"Child employment in services, female (% of female economically active children ages 7-14)",SL.SRV.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,"Child employment in services, male (% of male economically active children ages 7-14)",SL.SRV.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,6.43,5.81,6.29,5.84,5.54,7.1,6.43,5.74,6.27,5.79,4.97,5.98,5.49,5.21,4.22,3.92,3.73,4.12,..,..
Estonia,EST,"Firms that introduced a new product/service and process, and spent on R&D",IC.FRM.NPRD.ZS,..,..,..,..,..,..,..,..,7.24852562,..,..,..,..,..,8.9921875,..,..,..,0,..
Estonia,EST,Firms with a bank loan/line of credit (% of firms),IC.FRM.BNKL.ZS,..,..,..,..,50.82933807,..,..,..,37.94108963,..,..,..,..,..,39.26597214,..,..,..,34.71884918,..
Estonia,EST,Internally displaced people (IDP) by country or territory of asylum / origin,SM.POP.IDPC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,1.464905466,3.066796854,3.169094223,-2.025402129,-2.239512184,-0.609831956,0.526225974,-0.123295979,0.273440319,0.97517478,0.119937832,-0.18162186,-0.229888659,-0.760255736,0.196332805,-5.358715364,-2.149652978,-0.692317729,-2.270359964,..
Estonia,EST,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,166200000,416200000,519800000,-336600000,-316500000,-89900000,88100000,-22300000,52400000,198600000,25200000,-40300000,-55900000,-201000000,55900000,-1492900000,-676200000,-252300000,-867000000,..
Estonia,EST,Net official development assistance and official aid received (constant 2021 US$),DT.ODA.ALLD.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,Net official development assistance received (constant 2021 US$),DT.ODA.ODAT.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,Net official development assistance received (current US$),DT.ODA.ODAT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,Prosperity gap (average shortfall from a prosperity standard of $28/day),SI.SPR.PGAP,2.1,2,1.6,1.6,1.6,1.9,2,1.8,1.9,1.7,1.5,1.3,1.1,1.1,1.2,1,0.9,1.2,..,..
Estonia,EST,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49),SG.VAW.1549.ZS,..,..,..,..,..,..,..,4,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.917050004,1.112769961,1.05874002,1.25188005,1.396790028,1.578989983,2.305219889,2.12480998,1.724120021,1.430230021,1.46776998,1.243059993,1.276849985,1.409989953,1.620579958,1.753149986,1.767660022,1.782050014,..,..
Estonia,EST,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,16.63434888,16.01012763,18.9129397,17.55775602,15.06629749,18.84586643,19.04825758,18.32855017,20.18342986,19.60990305,18.1828894,18.07370477,19.111436,20.04134716,14.15413996,10.91452417,11.48338157,11.54199164,10.48248322,..
Eswatini,SWZ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.39314878,-0.27087,0.048026636,-0.077395976,-0.014716631,-0.076072693,-0.479735821,-0.407692343,-0.431911141,-0.500559747,-0.480209202,-0.494323075,-0.270877391,-0.377749622,-0.274377912,-0.040546946,-0.346009791,-0.210463792,-0.357591271,..
Eswatini,SWZ,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,2,3,3,3,4,5,5,5,5,5,5,4,5,5,4,4,4,4,4,..
Eswatini,SWZ,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,35.43689346,36.231884,43.9613533,41.34615326,43.60189438,43.12796021,30.80568695,34.59715652,32.22748947,29.04761887,28.5714283,27.61904716,35.23809433,33.01886749,37.26415253,46.69811249,33.96226501,39.62264252,30.80568695,..
Eswatini,SWZ,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,16.9902916,22.70531464,28.5024147,25.48077011,28.4360199,26.54028511,19.43128014,20.85308075,19.43128014,18.5714283,19.52380943,16.66666603,22.8571434,19.3396225,22.64151001,31.13207626,19.3396225,23.58490562,17.53554535,..
Eswatini,SWZ,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,54.85437012,53.62318802,63.768116,58.65384674,61.6113739,57.81990433,45.49763107,44.07582855,45.49763107,39.04761887,41.42856979,41.42856979,51.42856979,46.22641373,52.83018875,57.54716873,49.05660248,51.88679123,47.39336395,..
Eswatini,SWZ,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.384340942,0.31767115,0.310351074,0.315433681,0.293007612,0.273786128,0.26718533,0.24639824,0.252466679,0.212399378,0.219297945,0.228173807,0.233241528,0.230185464,0.250092715,0.247404948,0.24894172,0.248226732,0.243301943,..
Eswatini,SWZ,Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),per_lm_alllm.ben_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.917219482,0.920294051,0.94608533,0.922327931,0.949280326,0.76921693,0.732488663,0.721084331,0.85151196,0.864473171,0.893059494,0.974939692,0.958387836,0.949672735,0.994851993,0.9683675,1.032493973,1.109673587,1.129779132,..
Eswatini,SWZ,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.2
Eswatini,SWZ,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",SL.MNF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",SL.MNF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,Child employment in services (% of economically active children ages 7-14),SL.SRV.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,"Child employment in services, female (% of female economically active children ages 7-14)",SL.SRV.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,"Child employment in services, male (% of male economically active children ages 7-14)",SL.SRV.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.166667
Eswatini,SWZ,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3
Eswatini,SWZ,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,5.39,5.06,4.98,4.88,4.92,4.66,4.7,4.71,4.81,4.16,4.45,4.44,4.44,4.5,4.53,4.51,3.91,3.89,..,..
Eswatini,SWZ,"Firms that introduced a new product/service and process, and spent on R&D",IC.FRM.NPRD.ZS,..,..,..,..,..,..,..,..,..,..,..,3.000482321,..,..,..,..,..,..,..,0.284252763
Eswatini,SWZ,Firms with a bank loan/line of credit (% of firms),IC.FRM.BNKL.ZS,..,21.91823578,..,..,..,..,..,..,..,..,..,26.71069908,..,..,..,..,..,..,..,13.56392574
Eswatini,SWZ,Internally displaced people (IDP) by country or territory of asylum / origin,SM.POP.IDPC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,-4.231866778,5.093285373,0.030404259,-2.023476526,-7.313562002,-13.42577839,-7.938584601,2.907197841,..,-0.872695885,-5.837787313,-8.864963393,-5.723788965,-6.646474476,-5.65834926,-6.539589698,-4.654302953,..,..,..
Eswatini,SWZ,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,-855288197.6,1135161012,7431730.32,-550652007.8,-2218889375,-4362999987,-2778673861,1166322311,..,-405931428.6,-2908903842,-4856337980,-3405545207,-4087332440,-3775468705,-4438268340,-3292882365,..,..,..
Eswatini,SWZ,Net official development assistance and official aid received (constant 2021 US$),DT.ODA.ALLD.KD,52590000.15,39360000.61,54849998.47,73279998.78,61500000,99419998.17,129610000.6,99330001.83,124529998.8,92500000,106160003.7,168259994.5,164050003.1,130020004.3,75230003.36,110519996.6,125029998.8,94190002.44,..,..
Eswatini,SWZ,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,46709999.08,34779998.78,50919998.17,70260002.14,56020000.46,91139999.39,124089996.3,89620002.75,117790000.9,86370002.75,92629997.25,147639999.4,147610000.6,121309997.6,70529998.78,105379997.3,125029998.8,96620002.75,..,..
Eswatini,SWZ,Net official development assistance received (constant 2021 US$),DT.ODA.ODAT.KD,52590000.15,39360000.61,54849998.47,73279998.78,61500000,99419998.17,129610000.6,99330001.83,124529998.8,92500000,106160003.7,168259994.5,164050003.1,130020004.3,75230003.36,110519996.6,125029998.8,94190002.44,..,..
Eswatini,SWZ,Net official development assistance received (current US$),DT.ODA.ODAT.CD,46709999.08,34779998.78,50919998.17,70260002.14,56020000.46,91139999.39,124089996.3,89620002.75,117790000.9,86370002.75,92629997.25,147639999.4,147610000.6,121309997.6,70529998.78,105379997.3,125029998.8,96620002.75,..,..
Eswatini,SWZ,Prosperity gap (average shortfall from a prosperity standard of $28/day),SI.SPR.PGAP,..,..,..,..,15.2,..,..,..,..,..,..,10.8,..,..,..,..,..,..,..,..
Eswatini,SWZ,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49),SG.VAW.1549.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,0.267540008,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,2.951747045,2.866559207,2.919854589,2.8398375,2.788844622,2.505734719,2.379872485,2.378314795,2.551261516,2.545808806,2.564636559,2.617904893,2.549916033,2.531633658,2.577732877,2.537542057,2.598390675,2.661542993,2.673371767,..
Ethiopia,ETH,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.690383315,-1.740132213,-1.806409359,-1.732120633,-1.641072273,-1.635101199,-1.50696373,-1.564271331,-1.407307386,-1.339387417,-1.496942043,-1.617245197,-1.677230597,-1.274609208,-1.303762794,-1.753702998,-2.183831215,-2.070606232,-1.969567776,..
Ethiopia,ETH,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6,7,7,7,7,7,8,8,8,8,8,8,8,8,7,6,6,6,6,..
Ethiopia,ETH,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,5.825242519,7.729468822,7.246376991,8.653845787,6.635071278,5.687203884,6.161137581,7.109004974,8.056872368,8.571428299,8.571428299,7.619047642,7.619047642,10.84905624,11.320755,6.13207531,3.773584843,5.188679218,6.161137581,..
Ethiopia,ETH,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,0.970873773,1.449275374,2.415458918,1.923076868,2.843601942,3.317535639,3.791469097,4.739336491,4.739336491,7.142857075,6.666666508,5.714285851,3.809523821,6.603773594,6.13207531,3.773584843,0.943396211,1.415094376,2.843601942,..
Ethiopia,ETH,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,13.5922327,12.56038666,9.178744316,10.57692337,12.79620838,12.32227516,14.21800995,13.27014256,17.06161118,13.33333302,10,10.47619057,9.047618866,14.62264156,16.03773499,10.37735844,5.660377502,8.018867493,8.530805588,..
Ethiopia,ETH,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.278116137,0.252854288,0.244294539,0.246047765,0.246055126,0.243547097,0.240677565,0.221984327,0.228019789,0.196386188,0.201144516,0.206087306,0.213935971,0.212329432,0.229536057,0.232480288,0.234710082,0.23304978,0.227244794,..
Ethiopia,ETH,Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),per_lm_alllm.ben_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.069817234,0.071780043,0.076392951,0.080217509,0.078468191,0.075951103,0.085445009,0.093809141,0.106078144,0.122677399,0.130066166,0.150223727,0.144700549,0.155020028,0.162690736,0.14192508,0.141454886,0.131907278,0.12982734,..
Ethiopia,ETH,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.6,3.6,3.7,3.6,3.6,3.6,3.7,3.7,3.7,3.7,3.8,3.7,3.7,3.8,3.8,3.8,3.5,3.5,3.5,3.5
Ethiopia,ETH,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,94.61,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,91.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,96.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,1.48,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",SL.MNF.0714.FE.ZS,2.79,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",SL.MNF.0714.MA.ZS,0.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,Child employment in services (% of economically active children ages 7-14),SL.SRV.0714.ZS,3.72,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,"Child employment in services, female (% of female economically active children ages 7-14)",SL.SRV.0714.FE.ZS,5.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,"Child employment in services, male (% of male economically active children ages 7-14)",SL.SRV.0714.MA.ZS,2.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.666666667,3.5,3.5,3.3,3.666666667,3.666666667,3.666666667,3.5,3.5,3.5,3.5,3.666666667,3.5,3.5,3.5,3.5,3.333333,3,2.833333,3
Ethiopia,ETH,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,3.5,3,3,2.5,3.5,3.5,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,2.5,2.5,3
Ethiopia,ETH,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,18.13,16.78,15.52,14.41,13.47,12.52,11.66,11.04,10.44,9.83,9.15,8.78,8.16,7.84,7.41,7.03,6.79,..,..,..
Ethiopia,ETH,"Firms that introduced a new product/service and process, and spent on R&D",IC.FRM.NPRD.ZS,..,..,..,..,..,..,17.57186699,..,..,..,7.623954773,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,Firms with a bank loan/line of credit (% of firms),IC.FRM.BNKL.ZS,..,..,..,..,..,..,15.78797722,..,..,..,32.84519577,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,Internally displaced people (IDP) by country or territory of asylum / origin,SM.POP.IDPC,..,..,..,..,350000,300000,350000,350000,316000,397000,450000,258000,1078000,2137000,1414000,2060000,3589000,3852000,2852000,..
Ethiopia,ETH,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,-4.476851072,-4.209371459,-2.757840582,-1.921592438,-2.222566392,-2.73395743,-1.349839771,0.679089859,-1.542638498,-2.669090162,-3.12338797,-3.671556553,-4.618388569,-4.043085622,-2.74966753,-1.822725069,-2.713608711,-3.979338863,-2.305030472,..
Ethiopia,ETH,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,-4803200000,-5583800000,-4779579920,-4807949960,-7511500000,-10549699000,-6952735000,5075018459,-13373458370,-28314092152,-40540371475,-57573584708,-84645177380,-88952759169,-73986716224,-61512358446,-1.17798E+11,-2.45009E+11,-2.01071E+11,..
